Reference,Area,2000-2002,2001-2003,2002-2004,2003-2005,2004-2006,2005-2007,2006-2008,2007-2009,2008-2010,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016,2015-2017,2016-2018,2017-2019
http://statistics.gov.scot/id/statistical-geography/S01003182,S01003182,15.63,4.76,7.14,5.13,6.38,2.13,8.51,9.52,12.12,3.85,12.5,15.38,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003183,S01003183,7.14,4.65,2.63,0,4.88,7.5,10.26,5.41,8.89,11.11,11.11,6.25,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003184,S01003184,0,0,4.17,7.69,10.71,6.25,6.25,5.56,5.41,2.5,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003185,S01003185,6.67,8.33,15.38,21.43,11.76,6.25,0,0,0,3.13,5.71,8.82,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003186,S01003186,8.57,11.9,12,12.5,6.52,1.89,0,1.89,4.88,5.71,2.78,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003187,S01003187,7.41,6.52,12.5,11.36,11.32,12.73,14.55,18.37,13.33,12.2,4.76,4,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003188,S01003188,2.44,0,0,2.33,2.13,3.45,4.69,4.35,3.51,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003189,S01003189,2.38,0,2.86,3.03,2.86,2.38,1.92,1.92,0,1.82,4.92,7.02,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003190,S01003190,10,9.09,5.56,6.06,3.57,4,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003191,S01003191,13.64,13.64,10.34,6.9,10.53,8.57,5.88,0,0,3.33,7.41,9.76,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003192,S01003192,2.7,0,0,0,4.55,4.17,3.23,2.44,4.44,5.26,2.86,2.86,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003193,S01003193,8.82,6.06,8.57,6.06,9.38,5.41,2,0,0,10.45,10.96,13.68,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003194,S01003194,9.09,14.29,17.65,20,13.64,5.26,0,4.17,3.57,7.14,12,19.23,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003195,S01003195,5.88,0,10,11.11,13.04,9.09,5.56,0,0,0,0,4.76,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003196,S01003196,5.56,6.25,6.45,6.06,3.33,3.45,0,0,2.78,3.13,3.57,3.33,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003197,S01003197,26.67,22.22,8.33,14.29,11.11,16.67,0,0,11.76,13.33,17.65,13.33,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003198,S01003198,9.76,8.89,4.26,2,2.13,4.76,6.52,4.08,1.79,2.04,1.72,3.28,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003199,S01003199,17.86,20.69,17.14,16.22,10.53,8.33,0,0,3.13,3.03,3.03,5.41,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003200,S01003200,11.11,6.67,4.76,0,0,11.11,14.29,12.5,5.41,2.63,2.5,4.76,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003201,S01003201,6.67,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003202,S01003202,12.5,5.88,16.67,28.57,20,11.76,5,0,0,0,2.78,12.5,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003203,S01003203,5.26,9.09,7.69,5.88,5.88,4.35,9.09,12.5,13.33,9.68,3.33,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003204,S01003204,8.33,10,9.38,11.11,11.76,6.06,2.86,0,0,0,2.7,7.69,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003205,S01003205,6,10.71,9.3,12.2,6.25,3.13,0,2.7,6.67,8.89,8.16,7.89,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003206,S01003206,12,13.33,8.82,10.71,12.5,9.52,3.57,0,0,0,0,2.22,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003207,S01003207,4.08,2.08,2.17,1.79,2.94,4.23,3.08,3.23,5.17,6.78,6.12,5.36,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003208,S01003208,9.52,3.85,3.57,12.9,16.67,12.12,3.57,0,0,6.35,11.86,16.88,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003209,S01003209,14.29,0,0,22.22,18.18,13.33,0,6.67,8.33,6.25,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003210,S01003210,6.82,6.06,5,0,0,0,0,0,0,0,0,5.71,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003211,S01003211,4.35,4,2.17,0,0,2,7.14,12.12,13.11,8.06,1.79,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003212,S01003212,36.36,33.33,36.84,10,13.64,9.52,5,0,0,5.56,6.67,11.11,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003213,S01003213,6.45,11.54,15.38,16.67,4.76,0,0,0,0,0,4.35,5.26,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003214,S01003214,8.33,14.29,16.67,11.11,14.29,7.14,5.56,0,0,3.7,4.17,13.79,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003215,S01003215,3.03,2.38,2.5,4.55,7.32,10.42,8,8.33,6.12,4.26,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003216,S01003216,0,0,0,0,5.88,11.76,10,5.26,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003217,S01003217,3.45,0,0,0,0,0,0,0,3.7,11.11,21.88,19.35,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003218,S01003218,5,5.26,5,5.88,8,17.86,12.5,11.54,3.45,7.69,9.38,6.9,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003219,S01003219,14.29,15.79,18.18,11.11,11.11,0,8.7,15.38,20.83,18.75,5,4.55,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003220,S01003220,1.69,1.61,3.64,3.39,2.08,2.22,4.44,7.84,8.2,6.78,7.41,4,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003221,S01003221,0,0,0,1.92,1.92,1.61,0,3.28,3.51,3.13,1.75,1.96,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003222,S01003222,0,0,1.92,2.13,2.22,0,1.69,1.72,3.13,6.78,7.35,8.47,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003223,S01003223,4.35,10.53,13.51,9.09,3.85,0,0,0,2.94,11.11,11.11,11.43,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003224,S01003224,8.33,9.09,14.29,16.67,11.11,16.67,6.67,6.25,11.76,13.33,12.5,8.33,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003225,S01003225,6.25,10,5.88,9.52,6.67,6.67,0,0,3.7,9.09,13.04,8.7,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003226,S01003226,18.52,15.38,10.34,3.33,2.56,0,0,3.45,3.85,3.85,0,3.57,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003227,S01003227,1.45,0,0,1.56,1.33,2.47,2.47,5.38,3.88,4.39,5.94,6.86,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003228,S01003228,0,3.85,6.06,11.43,10.2,8.51,6.67,4.26,5.77,3.23,3.39,8.06,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003229,S01003229,13.33,14.29,3.13,2.78,2.63,5.56,2.86,3.45,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003230,S01003230,4.76,5.56,0,0,0,5.56,8.7,11.54,7.14,3.7,3.57,7.14,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003231,S01003231,7.14,15,14.29,21.05,10.53,4.76,0,0,3.45,3.33,9.09,11.54,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003232,S01003232,10.87,11.9,13.33,13.51,10.81,5.26,5,5.26,5.56,3.13,0,7.5,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003233,S01003233,15.38,7.14,9.09,5.88,5,4.76,0,0,0,25,28.57,26.67,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003234,S01003234,4.17,2.27,2.5,0,0,2.63,2.94,8.11,7.32,7.69,5.26,7.5,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003235,S01003235,19.05,9.09,13.04,17.39,18.18,13.64,9.52,5.56,0,5.88,5.56,5.26,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003236,S01003236,1.96,2.04,3.85,1.92,3.17,4.84,6.35,7.84,5.88,4.26,2,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003237,S01003237,4.76,4.76,7.69,9.09,9.52,4.17,0,0,4.76,15.38,17.24,14.81,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003238,S01003238,0,0,0,5.88,4.76,3.85,5.71,5.41,5.13,0,4,10,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003239,S01003239,3.45,4.76,8.7,7.5,9.26,8.33,6,12.5,11.11,10.71,2.08,2.56,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003240,S01003240,17.14,19.44,16.67,7.69,8,10.71,7.14,3.85,10.34,10.71,9.09,8,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003241,S01003241,12.5,14.29,12.5,8.33,7.69,10,6.25,7.69,13.33,7.69,18.75,22.22,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003242,S01003242,18.18,14.81,12.5,6.9,3.85,6.67,12.5,13.33,7.69,2.7,2.7,6.67,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003243,S01003243,0,0,5.88,5.26,4.55,0,0,0,5.88,4.55,4,11.11,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003244,S01003244,15,7.69,7.69,6.67,12.5,8.11,6.06,0,0,3.45,5.41,10,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003245,S01003245,7.69,8.7,4.76,5,5.56,4,0,0,2.7,9.52,7.84,12.5,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003246,S01003246,35.29,30,16,8.33,7.14,9.09,3.85,0,2.7,3.03,9.38,10,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003247,S01003247,16.13,20.59,26.32,20,18.75,11.11,4.17,0,0,6.9,8.11,12.82,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003248,S01003248,16.67,19.05,12.5,18.18,8.33,7.69,2.86,2.56,4,8.51,7.14,9.09,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003249,S01003249,9.09,0,5.56,18.18,15.38,5.88,0,0,4.17,6.67,9.09,16.22,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003250,S01003250,0,0,0,13.33,20,18.18,0,0,0,8.33,7.14,15.38,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003251,S01003251,6.06,7.14,0,8.33,8.33,7.41,0,0,0,3.85,14.81,11.43,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003252,S01003252,16.67,21.43,15.38,25,42.86,25,14.29,0,0,0,16.67,14.29,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003253,S01003253,2.63,0,6.45,5.88,5.13,2.86,2.7,2.56,2.56,8.33,15,11.9,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003254,S01003254,5.26,11.11,8.33,11.11,4.35,3.13,0,0,4.17,14.81,17.86,20,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003255,S01003255,4.76,11.11,14.29,9.52,4.76,0,0,0,3.85,4.17,4,3.45,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003256,S01003256,11.63,10.64,10.17,8.06,7.46,5.08,1.59,1.43,1.49,4.48,5.71,6.52,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003257,S01003257,2.44,0,2.33,2.22,2.38,0,0,0,2.44,2.5,2.44,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003258,S01003258,13.64,15.79,20,16.67,6.67,0,0,0,0,9.09,10.53,15.38,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003259,S01003259,6.9,12.5,15.38,17.95,11.43,6.82,0,0,5.56,6.06,7.41,5,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003260,S01003260,11.11,8.33,10,14.29,20,0,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003261,S01003261,0,0,8.33,8.33,14.29,8.33,20,12.5,25,8.33,7.14,6.67,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003262,S01003262,12.9,12.12,2.63,2.63,2.33,2.27,0,0,3.33,8,10.71,11.43,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003263,S01003263,7.69,3.7,6.06,6.06,6.25,3.33,0,0,4.84,6.67,7.27,1.56,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003264,S01003264,0,0,0,14.29,20,10,13.33,14.29,17.65,6.67,0,7.69,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003265,S01003265,8.33,9.09,0,8.33,9.09,10,0,7.14,7.14,7.69,0,5.88,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003266,S01003266,0,8.33,7.14,11.76,17.65,21.43,13.33,6.25,5.56,6.25,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003267,S01003267,5,18.75,25,21.43,11.76,6.25,6.25,0,12,15.63,14.71,6.45,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003268,S01003268,5.26,7.69,12.9,9.76,9.3,8,8.16,9.43,10.71,10.96,11.39,9.2,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003269,S01003269,7.14,9.38,8.33,3.85,4.17,3.85,4.17,0,0,0,0,7.14,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003270,S01003270,13.64,6.25,5.13,4.55,5.41,3.45,0,0,4.26,6.12,10.64,8.11,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003271,S01003271,22.22,15.63,17.5,10.53,11.43,2.38,1.96,0,6.33,9.52,12.05,6.41,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003272,S01003272,9.3,9.76,7.89,0,0,0,2.08,1.96,5.8,6.67,9.46,8.11,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003273,S01003273,14.29,14.29,11.11,0,3.85,5,6.25,0,10,8.33,14.81,6.9,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003274,S01003274,2.56,2.78,2.56,2.7,0,5,6.67,7.69,0,0,0,9.09,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003275,S01003275,18.75,20,12,13.33,14.81,16.67,3.85,0,0,6.25,5.56,7.5,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003276,S01003276,22.22,15,9.52,5.56,26.67,25,33.33,0,9.09,6.67,7.69,10,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003277,S01003277,25,25,13.33,16.67,7.14,7.14,0,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003278,S01003278,0,0,0,0,0,0,0,0,4.76,4.35,4,4.17,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003279,S01003279,6.45,0,0,0,0,0,0,0,4.76,8,9.52,5.56,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003280,S01003280,4.44,6.52,10,13.16,9.68,3.57,0,6.45,6.98,9.52,7.89,7.41,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003281,S01003281,0,2.63,7.89,7.69,5.71,0,0,0,4.76,7.69,5.88,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003282,S01003282,5,0,4.76,4,3.85,0,0,0,9.52,7.69,8.33,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003283,S01003283,8.7,5.56,0,0,4.55,5.88,10,0,0,5.26,5.88,5.26,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003284,S01003284,12,8.33,7.69,7.41,4.76,4.55,5,8.33,12,6.9,6.67,6.06,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003285,S01003285,0,0,0,0,0,0,0,0,3.85,4.65,6.67,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003286,S01003286,9.76,4.76,4.88,8.33,8.77,7.02,7.84,4.55,5,5,4.44,8,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003287,S01003287,0,5.88,4.35,4.55,4.55,4,10.71,7.14,10,5.88,5.26,5.26,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003288,S01003288,28.57,30.77,33.33,20,17.65,0,0,0,0,5.26,5.88,19.05,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003289,S01003289,18.18,18.18,15.38,6.45,6.67,3.45,5,0,11.11,23.53,16.67,8,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003290,S01003290,23.81,25,13.33,10.53,4.76,0,0,0,2.13,5.41,6.06,10,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003291,S01003291,5.88,9.09,12.5,6.67,11.76,12,8.7,3.45,0,0,0,5.71,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003292,S01003292,19.05,4.76,0,5.26,6.25,5.88,0,0,3.85,4.35,5.56,7.14,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003293,S01003293,16.67,17.39,12.9,7.69,3.85,0,0,0,4.35,5.26,7.32,4.65,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003294,S01003294,5.88,5.26,11.76,7.14,14.29,5.88,5.56,4.17,4.55,4.35,0,4.17,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003295,S01003295,13.79,14.29,4,0,5.88,7.14,7.14,0,0,5.56,8.33,6.67,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003296,S01003296,8,10.71,11.43,5.88,7.14,4,4,0,2.78,2.56,4.88,9.52,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003297,S01003297,15.79,10,6.67,6.25,5,0,0,0,6.25,4.17,4.17,3.57,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003298,S01003298,10,11.11,4.17,7.41,3.85,7.41,10.71,16.13,10.26,5.41,2.33,2.44,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003299,S01003299,6.9,0,0,9.52,10.53,11.76,0,10,12.5,14.29,21.05,30.77,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003300,S01003300,12.9,12.5,14.81,13.64,10.53,16.67,11.76,8.7,10.71,13.33,16.67,19.05,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003301,S01003301,9.09,17.24,9.09,14.71,9.68,7.69,0,0,5.56,5.71,4.88,5.41,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003302,S01003302,3.13,0,4.88,5.66,6.38,2.27,0,0,0,4.35,7.69,9.52,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003303,S01003303,11.76,7.41,8.57,10.53,10,3.92,3.64,4.62,7.27,6.45,3.39,5,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003304,S01003304,9.09,11.76,12.2,8.11,6.38,8.33,7.69,5.56,3.77,6.12,4.88,2.5,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003305,S01003305,17.65,5.13,10,7.14,8.57,2.33,2.63,2.56,7.89,10,16.28,9.09,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003306,S01003306,5.88,4.76,0,0,0,0,5.26,9.52,7.41,4.35,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003307,S01003307,6.25,6.25,6.9,3.57,0,0,3.23,2.7,2.94,0,7.14,7.69,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003308,S01003308,10.53,4.76,11.11,6.67,13.33,4.76,4.55,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003309,S01003309,15.22,17.07,20.59,16.67,7.14,3.7,0,0,0,5,6.25,5.88,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003310,S01003310,9.52,10.53,0,10,12.5,11.54,4,5.88,9.38,10.53,10.53,8.33,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003311,S01003311,16.67,14.29,7.69,9.09,12.5,11.11,9.09,0,0,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003312,S01003312,8.33,0,0,5.26,5.26,18.75,19.05,17.39,7.69,5,9.09,9.52,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003313,S01003313,7.14,8.7,8.33,8,6.67,3.7,4.55,0,0,3.57,9.09,16.22,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003314,S01003314,9.09,11.54,13.04,12.5,8.33,0,0,0,20,25,17.65,16.67,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003315,S01003315,0,0,7.69,6.67,6.67,0,0,0,0,5.88,7.14,8.33,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003316,S01003316,3.85,9.38,9.68,12.12,12.9,14.29,17.86,22.22,16.67,11.54,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003317,S01003317,21.21,11.43,13.16,8.57,6.45,3.45,0,0,3.85,10.71,13.33,12.12,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003318,S01003318,13.33,11.76,17.65,20,16.67,20,0,0,7.14,8.33,5.88,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003319,S01003319,2.27,5.26,11.43,9.68,7.41,0,5.88,11.11,14.29,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003320,S01003320,4,0,0,0,0,0,6.06,4.76,5.13,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003321,S01003321,21.43,18.75,25,9.09,0,0,0,0,0,0,9.09,20,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003322,S01003322,3.7,4.17,5,8.7,9.38,11.43,7.89,2.27,2.04,1.75,4.26,2.5,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003323,S01003323,13.64,20,12.5,12.5,9.09,8.7,0,0,0,11.76,16.67,19.05,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003324,S01003324,3.45,4.88,4.26,3.92,0,0,2.17,4.55,4.76,3.85,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003325,S01003325,7.14,14.29,15.38,10.81,9.09,8.82,10.34,4.35,0,0,3.03,9.38,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003326,S01003326,0,0,0,7.14,5.26,7.41,6.67,8.11,6.67,2.86,0,3.85,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003327,S01003327,8.33,3.33,0,0,0,0,3.03,2.63,2.56,0,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003328,S01003328,22.22,11.11,12.5,10.53,7.69,0,0,0,5.26,20.83,20.83,18.52,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003329,S01003329,10.34,11.54,9.52,13.64,19.05,23.81,13.64,4.17,3.85,4.55,9.09,8,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003330,S01003330,12.82,18.18,16.13,12.12,10.34,9.68,4.35,0,3.57,8,9.52,4,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003331,S01003331,0,0,0,0,0,0,0,6.25,5.88,7.69,0,5.56,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003332,S01003332,29.41,29.41,25,11.11,10,4.35,4,0,3.33,4.55,10.53,8.33,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003333,S01003333,4.17,5.26,6.67,8.33,0,0,0,0,0,0,4.17,14.29,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003334,S01003334,0,0,0,0,0,15.38,15,16.67,11.11,7.69,6.9,3.13,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003335,S01003335,0,10,14.29,26.67,30.77,25,12.5,9.09,11.11,10,0,13.33,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003336,S01003336,16.67,4.76,19.23,25,29.63,14.29,5.26,4,6.45,3.23,3.33,6.45,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003337,S01003337,21.43,19.35,7.14,5.71,5.26,4.88,2,0,0,5.88,4.88,5.43,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003338,S01003338,5.88,6.25,3.57,0,3.33,6.9,6.45,9.68,5.71,10.34,4.17,5,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003339,S01003339,3.7,7.41,13.64,14.29,15,8,7.14,3.13,3.57,3.33,7.69,6.9,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003340,S01003340,21.43,23.08,19.35,25,20,16.67,3.7,3.23,4,13.79,17.24,11.76,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003341,S01003341,11.11,10.71,3.23,10.81,10,10.81,3.23,0,0,0,4.88,4.88,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003342,S01003342,3.45,0,2.33,2.22,2.86,2.63,2.94,2.5,0,2.94,3.7,11.11,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003343,S01003343,0,8,14.29,19.35,12.9,7.41,0,0,2.22,7.5,11.63,10,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003344,S01003344,2.38,3.33,3.45,5,5.56,7.69,17.65,23.53,16.67,5.56,0,4.76,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003345,S01003345,8.33,6.45,0,7.41,5.71,7.14,6.12,10.42,8.51,9.3,7.5,10.64,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003346,S01003346,10.71,4.35,0,3.85,7.69,10.71,11.11,13.04,7.14,4.35,0,5,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003347,S01003347,6.25,6.67,6.25,4.17,6.06,2.94,2.38,0,2.86,7.69,15,12.2,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003348,S01003348,10,10,9.38,9.68,7.69,3.85,0,4.17,5,6.25,0,0,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003349,S01003349,17.14,16.67,12.2,11.9,7.27,8.33,7.69,11.94,13.24,12.9,9.52,6.78,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003350,S01003350,4.35,0,0,5.26,4.76,4.17,0,2.44,6.67,5.77,6.52,2.38,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003351,S01003351,6,4.65,6.12,5.45,6.56,4.92,3.08,3.13,3.28,1.79,0,1.69,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003352,S01003352,13.33,11.54,16.67,19.23,15.38,7.14,0,2.78,2.7,4.76,4.55,8.33,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003353,S01003353,18.92,13.89,6.45,4,4,6.67,3.03,2.78,0,3.13,8.33,10,"","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01003354,S01003354,10,7.69,7.69,0,0,0,0,0,0,0,16.67,10.53,"","","","","",""
